_MEMBER_MyList,_LogP_MyList,GO,Description,_PATTERN_,_RANK_,GiniIndex
1,-2.7,GO:0071763,nuclear membrane organization,M1,1,0
1,-2.5,GO:0002263,cell activation involved in immune response,M1,1,0
1,-6.3,GO:0006066,alcohol metabolic process,M1,1,0
1,-2.4,GO:0006576,biogenic amine metabolic process,M1,1,0
1,-3.1,GO:0000281,mitotic cytokinesis,M1,1,0
1,-2.3,GO:0032212,positive regulation of telomere maintenance via telomerase,M1,1,0
1,-3.2,GO:1903902,positive regulation of viral life cycle,M1,1,0
1,-2.1,GO:0048259,regulation of receptor-mediated endocytosis,M1,1,0
1,-2.2,GO:0021670,lateral ventricle development,M1,1,0
1,-3.3,GO:0050714,positive regulation of protein secretion,M1,1,0
1,-2.3,GO:0048145,regulation of fibroblast proliferation,M1,1,0
1,-8.3,GO:0031400,negative regulation of protein modification process,M1,1,0
1,-2.9,GO:2001032,regulation of double-strand break repair via nonhomologous end joining,M1,1,0
1,-4.9,GO:1903706,regulation of hemopoiesis,M1,1,0
1,-4.1,GO:0051336,regulation of hydrolase activity,M1,1,0
1,-2.3,GO:0001522,pseudouridine synthesis,M1,1,0
1,-2.2,GO:0045732,positive regulation of protein catabolic process,M1,1,0
1,-2.7,GO:0140053,mitochondrial gene expression,M1,1,0
1,-2.4,GO:0150076,neuroinflammatory response,M1,1,0
1,-4.9,GO:0051100,negative regulation of binding,M1,1,0
1,-7,GO:0042180,cellular ketone metabolic process,M1,1,0
1,-2.3,GO:0015961,diadenosine polyphosphate catabolic process,M1,1,0
1,-7,GO:0051125,regulation of actin nucleation,M1,1,0
1,-2.3,GO:0060612,adipose tissue development,M1,1,0
1,-8.5,GO:0051052,regulation of DNA metabolic process,M1,1,0
1,-3.4,GO:1903828,negative regulation of protein localization,M1,1,0
1,-3,GO:0051894,positive regulation of focal adhesion assembly,M1,1,0
1,-3.3,GO:0050767,regulation of neurogenesis,M1,1,0
1,-2.1,GO:0006167,AMP biosynthetic process,M1,1,0
1,-2.7,GO:0060347,heart trabecula formation,M1,1,0
1,-2.3,GO:0045685,regulation of glial cell differentiation,M1,1,0
1,-4.4,GO:1903533,regulation of protein targeting,M1,1,0
1,-3.1,GO:0010976,positive regulation of neuron projection development,M1,1,0
1,-2.7,GO:0035891,exit from host cell,M1,1,0
1,-2.2,GO:1903034,regulation of response to wounding,M1,1,0
1,-12,GO:0072521,purine-containing compound metabolic process,M1,1,0
1,-2.8,GO:0035306,positive regulation of dephosphorylation,M1,1,0
1,-3.2,GO:0060343,trabecula formation,M1,1,0
1,-2.6,GO:0001780,neutrophil homeostasis,M1,1,0
1,-2.8,GO:0051648,vesicle localization,M1,1,0
1,-3.2,GO:0008344,adult locomotory behavior,M1,1,0
1,-4.4,GO:0006366,transcription by RNA polymerase II,M1,1,0
1,-5.2,GO:0042327,positive regulation of phosphorylation,M1,1,0
1,-5.8,GO:0017157,regulation of exocytosis,M1,1,0
1,-2.1,GO:1902117,positive regulation of organelle assembly,M1,1,0
1,-11,GO:0006886,intracellular protein transport,M1,1,0
1,-3.6,GO:1902074,response to salt,M1,1,0
1,-3.3,GO:0046496,nicotinamide nucleotide metabolic process,M1,1,0
1,-2.7,GO:0016051,carbohydrate biosynthetic process,M1,1,0
1,-3,GO:0002685,regulation of leukocyte migration,M1,1,0
1,-2.7,GO:1900180,regulation of protein localization to nucleus,M1,1,0
1,-3,GO:1904062,regulation of monoatomic cation transmembrane transport,M1,1,0
1,-5,GO:0090276,regulation of peptide hormone secretion,M1,1,0
1,-2.6,GO:0048193,Golgi vesicle transport,M1,1,0
1,-2.5,GO:0150117,positive regulation of cell-substrate junction organization,M1,1,0
1,-2.2,GO:1902106,negative regulation of leukocyte differentiation,M1,1,0
1,-2.1,GO:0097581,lamellipodium organization,M1,1,0
1,-2.2,GO:1901799,negative regulation of proteasomal protein catabolic process,M1,1,0
1,-4.1,GO:0016052,carbohydrate catabolic process,M1,1,0
1,-2.6,GO:0099514,synaptic vesicle cytoskeletal transport,M1,1,0
1,-6.4,GO:0016050,vesicle organization,M1,1,0
1,-2.2,GO:0045577,regulation of B cell differentiation,M1,1,0
1,-8.2,GO:0072522,purine-containing compound biosynthetic process,M1,1,0
1,-6.4,GO:0080135,regulation of cellular response to stress,M1,1,0
1,-5,GO:0140694,non-membrane-bounded organelle assembly,M1,1,0
1,-4.6,GO:0001822,kidney development,M1,1,0
1,-2.7,GO:0031280,negative regulation of cyclase activity,M1,1,0
1,-2,GO:0050900,leukocyte migration,M1,1,0
1,-2.6,GO:0070777,D-aspartate transport,M1,1,0
1,-3.1,GO:1901136,carbohydrate derivative catabolic process,M1,1,0
1,-2,GO:0031334,positive regulation of protein-containing complex assembly,M1,1,0
1,-5.1,GO:0032787,monocarboxylic acid metabolic process,M1,1,0
1,-2.2,GO:0002281,macrophage activation involved in immune response,M1,1,0
1,-2.2,GO:0009168,purine ribonucleoside monophosphate biosynthetic process,M1,1,0
1,-2.1,GO:0051492,regulation of stress fiber assembly,M1,1,0
1,-3.5,GO:0006469,negative regulation of protein kinase activity,M1,1,0
1,-3.5,GO:2001233,regulation of apoptotic signaling pathway,M1,1,0
1,-2.1,GO:0061709,reticulophagy,M1,1,0
1,-2.5,GO:0006446,regulation of translational initiation,M1,1,0
1,-2.8,GO:0031398,positive regulation of protein ubiquitination,M1,1,0
1,-2.5,GO:0006839,mitochondrial transport,M1,1,0
1,-2.9,GO:2000279,negative regulation of DNA biosynthetic process,M1,1,0
1,-3.5,GO:0007612,learning,M1,1,0
1,-2.9,GO:1904375,regulation of protein localization to cell periphery,M1,1,0
1,-2.9,GO:0045040,protein insertion into mitochondrial outer membrane,M1,1,0
1,-2.5,GO:0060271,cilium assembly,M1,1,0
1,-3.9,GO:0050863,regulation of T cell activation,M1,1,0
1,-4,GO:0050807,regulation of synapse organization,M1,1,0
1,-2.4,GO:0097193,intrinsic apoptotic signaling pathway,M1,1,0
1,-5.3,GO:0010720,positive regulation of cell development,M1,1,0
1,-3.5,GO:1902904,negative regulation of supramolecular fiber organization,M1,1,0
1,-2.6,GO:0002702,positive regulation of production of molecular mediator of immune response,M1,1,0
1,-2,GO:0071379,cellular response to prostaglandin stimulus,M1,1,0
1,-5.4,GO:0007015,actin filament organization,M1,1,0
1,-2.6,GO:0030323,respiratory tube development,M1,1,0
1,-2.2,GO:0021772,olfactory bulb development,M1,1,0
1,-4.1,GO:0051251,positive regulation of lymphocyte activation,M1,1,0
1,-3.3,GO:1905279,"regulation of retrograde transport, endosome to Golgi",M1,1,0
1,-6.3,GO:0050821,protein stabilization,M1,1,0
1,-2,GO:0032231,regulation of actin filament bundle assembly,M1,1,0
1,-4.3,GO:1901617,organic hydroxy compound biosynthetic process,M1,1,0
1,-2.3,GO:1904950,negative regulation of establishment of protein localization,M1,1,0
1,-3.9,GO:0046903,secretion,M1,1,0
1,-2.6,GO:0042776,proton motive force-driven mitochondrial ATP synthesis,M1,1,0
1,-3.5,GO:0048714,positive regulation of oligodendrocyte differentiation,M1,1,0
1,-3.2,GO:0006120,"mitochondrial electron transport, NADH to ubiquinone",M1,1,0
1,-2.7,GO:0006006,glucose metabolic process,M1,1,0
1,-3.9,GO:0034330,cell junction organization,M1,1,0
1,-4.1,GO:0002696,positive regulation of leukocyte activation,M1,1,0
1,-2.4,GO:0006570,tyrosine metabolic process,M1,1,0
1,-2.9,GO:0008299,isoprenoid biosynthetic process,M1,1,0
1,-5.5,GO:1901292,nucleoside phosphate catabolic process,M1,1,0
1,-3,GO:0002495,antigen processing and presentation of peptide antigen via MHC class II,M1,1,0
1,-2.9,GO:1902115,regulation of organelle assembly,M1,1,0
1,-3.4,GO:0010811,positive regulation of cell-substrate adhesion,M1,1,0
1,-10,GO:0009150,purine ribonucleotide metabolic process,M1,1,0
1,-3.9,GO:0098609,cell-cell adhesion,M1,1,0
1,-3.9,GO:1904424,regulation of GTP binding,M1,1,0
1,-2.7,GO:0002521,leukocyte differentiation,M1,1,0
1,-3.4,GO:0071277,cellular response to calcium ion,M1,1,0
1,-4.6,GO:0010639,negative regulation of organelle organization,M1,1,0
1,-2.6,GO:0002399,MHC class II protein complex assembly,M1,1,0
1,-6.1,GO:0009205,purine ribonucleoside triphosphate metabolic process,M1,1,0
1,-2.4,GO:0045620,negative regulation of lymphocyte differentiation,M1,1,0
1,-2.8,GO:0002761,regulation of myeloid leukocyte differentiation,M1,1,0
1,-2.7,GO:0061640,cytoskeleton-dependent cytokinesis,M1,1,0
1,-7.2,GO:1904951,positive regulation of establishment of protein localization,M1,1,0
1,-2.4,GO:0031648,protein destabilization,M1,1,0
1,-2.1,GO:2000780,negative regulation of double-strand break repair,M1,1,0
1,-3,GO:0040013,negative regulation of locomotion,M1,1,0
1,-3,GO:0019364,pyridine nucleotide catabolic process,M1,1,0
1,-3.7,GO:0001732,formation of cytoplasmic translation initiation complex,M1,1,0
1,-7.4,GO:0050804,modulation of chemical synaptic transmission,M1,1,0
1,-3,GO:0006352,DNA-templated transcription initiation,M1,1,0
1,-2.7,GO:1900024,regulation of substrate adhesion-dependent cell spreading,M1,1,0
1,-2.1,GO:0042110,T cell activation,M1,1,0
1,-2.6,GO:1901334,lactone metabolic process,M1,1,0
1,-2.4,GO:0044272,sulfur compound biosynthetic process,M1,1,0
1,-5.5,GO:0006397,mRNA processing,M1,1,0
1,-4.6,GO:0040017,positive regulation of locomotion,M1,1,0
1,-10,GO:0051603,proteolysis involved in protein catabolic process,M1,1,0
1,-5.2,GO:0016054,organic acid catabolic process,M1,1,0
1,-2.1,GO:0002275,myeloid cell activation involved in immune response,M1,1,0
1,-2.9,GO:2001242,regulation of intrinsic apoptotic signaling pathway,M1,1,0
1,-2.3,GO:0015740,C4-dicarboxylate transport,M1,1,0
1,-4.5,GO:0050848,regulation of calcium-mediated signaling,M1,1,0
1,-3.5,GO:0072524,pyridine-containing compound metabolic process,M1,1,0
1,-3.4,GO:0080171,lytic vacuole organization,M1,1,0
1,-2.8,GO:1901888,regulation of cell junction assembly,M1,1,0
1,-2.1,GO:0030595,leukocyte chemotaxis,M1,1,0
1,-5,GO:0048812,neuron projection morphogenesis,M1,1,0
1,-4.1,GO:0034248,regulation of amide metabolic process,M1,1,0
1,-2.2,GO:0033143,regulation of intracellular steroid hormone receptor signaling pathway,M1,1,0
1,-2.1,GO:0010764,negative regulation of fibroblast migration,M1,1,0
1,-2.2,GO:0006873,intracellular monoatomic ion homeostasis,M1,1,0
1,-4.1,GO:0030100,regulation of endocytosis,M1,1,0
1,-7,GO:0046034,ATP metabolic process,M1,1,0
1,-4.1,GO:0051036,regulation of endosome size,M1,1,0
1,-7.7,GO:1902903,regulation of supramolecular fiber organization,M1,1,0
1,-2.6,GO:2000739,regulation of mesenchymal stem cell differentiation,M1,1,0
1,-7.5,GO:0051493,regulation of cytoskeleton organization,M1,1,0
1,-2.6,GO:0099517,synaptic vesicle transport along microtubule,M1,1,0
1,-3,GO:0051961,negative regulation of nervous system development,M1,1,0
1,-4,GO:0051054,positive regulation of DNA metabolic process,M1,1,0
1,-7,GO:0008283,cell population proliferation,M1,1,0
1,-3.7,GO:0043269,regulation of monoatomic ion transport,M1,1,0
1,-3.5,GO:0032091,negative regulation of protein binding,M1,1,0
1,-2.8,GO:0043648,dicarboxylic acid metabolic process,M1,1,0
1,-5.2,GO:0006015,5-phosphoribose 1-diphosphate biosynthetic process,M1,1,0
1,-2,GO:0072112,podocyte differentiation,M1,1,0
1,-2.5,GO:0104004,cellular response to environmental stimulus,M1,1,0
1,-3.4,GO:0009991,response to extracellular stimulus,M1,1,0
1,-3.4,GO:0031668,cellular response to extracellular stimulus,M1,1,0
1,-4.6,GO:0030097,hemopoiesis,M1,1,0
1,-2.1,GO:0045745,positive regulation of G protein-coupled receptor signaling pathway,M1,1,0
1,-3.6,GO:0090313,regulation of protein targeting to membrane,M1,1,0
1,-3,GO:0010977,negative regulation of neuron projection development,M1,1,0
1,-2.7,GO:0051048,negative regulation of secretion,M1,1,0
1,-2.6,GO:0014015,positive regulation of gliogenesis,M1,1,0
1,-2.4,GO:0051897,positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,M1,1,0
1,-3,GO:0006596,polyamine biosynthetic process,M1,1,0
1,-2.1,GO:0002501,peptide antigen assembly with MHC protein complex,M1,1,0
1,-2.1,GO:2001234,negative regulation of apoptotic signaling pathway,M1,1,0
1,-8.9,GO:0022618,protein-RNA complex assembly,M1,1,0
1,-4.6,GO:0098930,axonal transport,M1,1,0
1,-2.1,GO:0051056,regulation of small GTPase mediated signal transduction,M1,1,0
1,-7.3,GO:0022411,cellular component disassembly,M1,1,0
1,-5.3,GO:0032981,mitochondrial respiratory chain complex I assembly,M1,1,0
1,-2.9,GO:0014048,regulation of glutamate secretion,M1,1,0
1,-3.4,GO:0000387,spliceosomal snRNP assembly,M1,1,0
1,-4.9,GO:0016055,Wnt signaling pathway,M1,1,0
1,-2.2,GO:0002690,positive regulation of leukocyte chemotaxis,M1,1,0
1,-7.3,GO:0051640,organelle localization,M1,1,0
1,-5.5,GO:0032989,cellular anatomical entity morphogenesis,M1,1,0
1,-2.3,GO:0002366,leukocyte activation involved in immune response,M1,1,0
1,-16,GO:0022613,ribonucleoprotein complex biogenesis,M1,1,0
1,-6,GO:0032970,regulation of actin filament-based process,M1,1,0
1,-2.4,GO:0010921,regulation of phosphatase activity,M1,1,0
1,-2.3,GO:0006368,transcription elongation by RNA polymerase II,M1,1,0
1,-4.2,GO:0043393,regulation of protein binding,M1,1,0
1,-2.2,GO:0061572,actin filament bundle organization,M1,1,0
1,-3.2,GO:0018279,protein N-linked glycosylation via asparagine,M1,1,0
1,-3,GO:0001835,blastocyst hatching,M1,1,0
1,-3.4,GO:0050658,RNA transport,M1,1,0
1,-4.7,GO:0002683,negative regulation of immune system process,M1,1,0
1,-2.3,GO:0042940,D-amino acid transport,M1,1,0
1,-4.6,GO:0043549,regulation of kinase activity,M1,1,0
1,-3.7,GO:0032984,protein-containing complex disassembly,M1,1,0
1,-2.6,GO:0000463,"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",M1,1,0
1,-4.3,GO:0050890,cognition,M1,1,0
1,-6.5,GO:0007420,brain development,M1,1,0
1,-3.6,GO:0022409,positive regulation of cell-cell adhesion,M1,1,0
1,-3.2,GO:0000209,protein polyubiquitination,M1,1,0
1,-2.8,GO:0009156,ribonucleoside monophosphate biosynthetic process,M1,1,0
1,-2.6,GO:0002835,negative regulation of response to tumor cell,M1,1,0
1,-2,GO:0097237,cellular response to toxic substance,M1,1,0
1,-2.9,GO:0007194,negative regulation of adenylate cyclase activity,M1,1,0
1,-2.4,GO:0031397,negative regulation of protein ubiquitination,M1,1,0
1,-3.4,GO:0045921,positive regulation of exocytosis,M1,1,0
1,-3,GO:0007006,mitochondrial membrane organization,M1,1,0
1,-5.2,GO:0051604,protein maturation,M1,1,0
1,-2.3,GO:0140650,radial glia-guided pyramidal neuron migration,M1,1,0
1,-2.3,GO:0044782,cilium organization,M1,1,0
1,-2.1,GO:1901019,regulation of calcium ion transmembrane transporter activity,M1,1,0
1,-3.8,GO:1903008,organelle disassembly,M1,1,0
1,-3.3,GO:0046636,negative regulation of alpha-beta T cell activation,M1,1,0
1,-3.9,GO:0046031,ADP metabolic process,M1,1,0
1,-2.6,GO:1900182,positive regulation of protein localization to nucleus,M1,1,0
1,-2.9,GO:0009126,purine nucleoside monophosphate metabolic process,M1,1,0
1,-4.1,GO:1904666,regulation of ubiquitin protein ligase activity,M1,1,0
1,-6.2,GO:0009152,purine ribonucleotide biosynthetic process,M1,1,0
1,-3.3,GO:0051235,maintenance of location,M1,1,0
1,-9,GO:0034660,ncRNA metabolic process,M1,1,0
1,-2.6,GO:0019852,L-ascorbic acid metabolic process,M1,1,0
1,-2.3,GO:0098916,anterograde trans-synaptic signaling,M1,1,0
1,-2.4,GO:0006458,'de novo' protein folding,M1,1,0
1,-4.2,GO:0034101,erythrocyte homeostasis,M1,1,0
1,-2.6,GO:0043434,response to peptide hormone,M1,1,0
1,-4.6,GO:0006754,ATP biosynthetic process,M1,1,0
1,-4.2,GO:0009132,nucleoside diphosphate metabolic process,M1,1,0
1,-3.8,GO:0038096,Fc-gamma receptor signaling pathway involved in phagocytosis,M1,1,0
1,-5.9,GO:0009260,ribonucleotide biosynthetic process,M1,1,0
1,-2.5,GO:0021954,central nervous system neuron development,M1,1,0
1,-2.8,GO:0032703,negative regulation of interleukin-2 production,M1,1,0
1,-2.2,GO:0046637,regulation of alpha-beta T cell differentiation,M1,1,0
1,-2.2,GO:0042147,"retrograde transport, endosome to Golgi",M1,1,0
1,-2,GO:0061178,regulation of insulin secretion involved in cellular response to glucose stimulus,M1,1,0
1,-2.9,GO:0002252,immune effector process,M1,1,0
1,-3.4,GO:0042177,negative regulation of protein catabolic process,M1,1,0
1,-3.9,GO:0048871,multicellular organismal-level homeostasis,M1,1,0
1,-2.9,GO:0008090,retrograde axonal transport,M1,1,0
1,-2.2,GO:0046879,hormone secretion,M1,1,0
1,-3.8,GO:0090109,regulation of cell-substrate junction assembly,M1,1,0
1,-2.3,GO:0022029,telencephalon cell migration,M1,1,0
1,-3.8,GO:0046032,ADP catabolic process,M1,1,0
1,-5.2,GO:0046391,5-phosphoribose 1-diphosphate metabolic process,M1,1,0
1,-4.1,GO:0008610,lipid biosynthetic process,M1,1,0
1,-4.9,GO:0198738,cell-cell signaling by wnt,M1,1,0
1,-3.4,GO:0070203,regulation of establishment of protein localization to telomere,M1,1,0
1,-3.6,GO:0090277,positive regulation of peptide hormone secretion,M1,1,0
1,-5.5,GO:0030162,regulation of proteolysis,M1,1,0
1,-2.9,GO:0010038,response to metal ion,M1,1,0
1,-2.3,GO:0006493,protein O-linked glycosylation,M1,1,0
1,-8.3,GO:0000278,mitotic cell cycle,M1,1,0
1,-6.4,GO:0033108,mitochondrial respiratory chain complex assembly,M1,1,0
1,-5.9,GO:0006282,regulation of DNA repair,M1,1,0
1,-6.1,GO:0006401,RNA catabolic process,M1,1,0
1,-2.4,GO:0060314,regulation of ryanodine-sensitive calcium-release channel activity,M1,1,0
1,-3.2,GO:0097190,apoptotic signaling pathway,M1,1,0
1,-2.1,GO:0021796,cerebral cortex regionalization,M1,1,0
1,-3.3,GO:0071396,cellular response to lipid,M1,1,0
1,-8.7,GO:0000375,"RNA splicing, via transesterification reactions",M1,1,0
1,-6.3,GO:0032446,protein modification by small protein conjugation,M1,1,0
1,-3.4,GO:0021799,cerebral cortex radially oriented cell migration,M1,1,0
1,-2.8,GO:0016241,regulation of macroautophagy,M1,1,0
1,-2.6,GO:0000184,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",M1,1,0
1,-3.1,GO:0051099,positive regulation of binding,M1,1,0
1,-4,GO:0035304,regulation of protein dephosphorylation,M1,1,0
1,-2.6,GO:0071472,cellular response to salt stress,M1,1,0
1,-4.5,GO:0051301,cell division,M1,1,0
1,-3.3,GO:0009410,response to xenobiotic stimulus,M1,1,0
1,-6.7,GO:0006364,rRNA processing,M1,1,0
1,-4,GO:0090066,regulation of anatomical structure size,M1,1,0
1,-3.7,GO:0021987,cerebral cortex development,M1,1,0
1,-11,GO:0070201,regulation of establishment of protein localization,M1,1,0
1,-2.4,GO:0060828,regulation of canonical Wnt signaling pathway,M1,1,0
1,-3.2,GO:0048024,"regulation of mRNA splicing, via spliceosome",M1,1,0
1,-2,GO:0042181,ketone biosynthetic process,M1,1,0
1,-2.3,GO:0071383,cellular response to steroid hormone stimulus,M1,1,0
1,-2.6,GO:1902267,regulation of polyamine transmembrane transport,M1,1,0
1,-2.5,GO:0090151,establishment of protein localization to mitochondrial membrane,M1,1,0
1,-2.4,GO:0070663,regulation of leukocyte proliferation,M1,1,0
1,-3.4,GO:0001503,ossification,M1,1,0
1,-3.5,GO:0097352,autophagosome maturation,M1,1,0
1,-4,GO:0036258,multivesicular body assembly,M1,1,0
1,-3.9,GO:0006612,protein targeting to membrane,M1,1,0
1,-3.4,GO:0009896,positive regulation of catabolic process,M1,1,0
1,-2.8,GO:1902532,negative regulation of intracellular signal transduction,M1,1,0
1,-3.8,GO:0002433,immune response-regulating cell surface receptor signaling pathway involved in phagocytosis,M1,1,0
1,-2.7,GO:0006900,vesicle budding from membrane,M1,1,0
1,-3.9,GO:0002820,negative regulation of adaptive immune response,M1,1,0
1,-2.6,GO:0045657,positive regulation of monocyte differentiation,M1,1,0
1,-2.2,GO:0002090,regulation of receptor internalization,M1,1,0
1,-3.4,GO:0007040,lysosome organization,M1,1,0
1,-2.1,GO:0021988,olfactory lobe development,M1,1,0
1,-2.6,GO:0051250,negative regulation of lymphocyte activation,M1,1,0
1,-3.9,GO:0050867,positive regulation of cell activation,M1,1,0
1,-2.1,GO:0051280,negative regulation of release of sequestered calcium ion into cytosol,M1,1,0
1,-3.6,GO:0010256,endomembrane system organization,M1,1,0
1,-4,GO:0032386,regulation of intracellular transport,M1,1,0
1,-5.3,GO:0009792,embryo development ending in birth or egg hatching,M1,1,0
1,-4.1,GO:0032535,regulation of cellular component size,M1,1,0
1,-3,GO:0043928,exonucleolytic catabolism of deadenylated mRNA,M1,1,0
1,-2.8,GO:0016266,O-glycan processing,M1,1,0
1,-5.8,GO:1903047,mitotic cell cycle process,M1,1,0
1,-5.6,GO:0010498,proteasomal protein catabolic process,M1,1,0
1,-10,GO:0051668,localization within membrane,M1,1,0
1,-3.1,GO:0001954,positive regulation of cell-matrix adhesion,M1,1,0
1,-2.7,GO:0050684,regulation of mRNA processing,M1,1,0
1,-3,GO:2000601,positive regulation of Arp2/3 complex-mediated actin nucleation,M1,1,0
1,-2.1,GO:0031053,primary miRNA processing,M1,1,0
1,-4.9,GO:0016197,endosomal transport,M1,1,0
1,-4.1,GO:1902105,regulation of leukocyte differentiation,M1,1,0
1,-3,GO:0002823,negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,M1,1,0
1,-2.8,GO:0042401,biogenic amine biosynthetic process,M1,1,0
1,-2.6,GO:1903649,regulation of cytoplasmic transport,M1,1,0
1,-3.8,GO:0016032,viral process,M1,1,0
1,-3.3,GO:0030832,regulation of actin filament length,M1,1,0
1,-3,GO:0032204,regulation of telomere maintenance,M1,1,0
1,-2.7,GO:0099537,trans-synaptic signaling,M1,1,0
1,-3.5,GO:0038094,Fc-gamma receptor signaling pathway,M1,1,0
1,-2.6,GO:0051168,nuclear export,M1,1,0
1,-2.1,GO:0035850,epithelial cell differentiation involved in kidney development,M1,1,0
1,-5.5,GO:0032940,secretion by cell,M1,1,0
1,-2.2,GO:0051865,protein autoubiquitination,M1,1,0
1,-6.4,GO:0051047,positive regulation of secretion,M1,1,0
1,-2.1,GO:1901874,negative regulation of post-translational protein modification,M1,1,0
1,-5.5,GO:1903037,regulation of leukocyte cell-cell adhesion,M1,1,0
1,-4.5,GO:1901605,alpha-amino acid metabolic process,M1,1,0
1,-3.9,GO:0002183,cytoplasmic translational initiation,M1,1,0
1,-7.7,GO:0044282,small molecule catabolic process,M1,1,0
1,-3.2,GO:0006383,transcription by RNA polymerase III,M1,1,0
1,-3.9,GO:0031620,regulation of fever generation,M1,1,0
1,-2.1,GO:0120040,regulation of macrophage proliferation,M1,1,0
1,-2,GO:0070972,protein localization to endoplasmic reticulum,M1,1,0
1,-2.1,GO:1902774,late endosome to lysosome transport,M1,1,0
1,-3.1,GO:0046755,viral budding,M1,1,0
1,-8.5,GO:0008285,negative regulation of cell population proliferation,M1,1,0
1,-3.3,GO:0030177,positive regulation of Wnt signaling pathway,M1,1,0
1,-2.3,GO:0030534,adult behavior,M1,1,0
1,-4.9,GO:0006694,steroid biosynthetic process,M1,1,0
1,-4.6,GO:0016236,macroautophagy,M1,1,0
1,-2.1,GO:0034316,negative regulation of Arp2/3 complex-mediated actin nucleation,M1,1,0
1,-3.6,GO:0051258,protein polymerization,M1,1,0
1,-9.5,GO:0019439,aromatic compound catabolic process,M1,1,0
1,-5.2,GO:0090087,regulation of peptide transport,M1,1,0
1,-3.5,GO:0090314,positive regulation of protein targeting to membrane,M1,1,0
1,-2.3,GO:0006595,polyamine metabolic process,M1,1,0
1,-2.1,GO:0022898,regulation of transmembrane transporter activity,M1,1,0
1,-7.3,GO:0016126,sterol biosynthetic process,M1,1,0
1,-3,GO:0043313,regulation of neutrophil degranulation,M1,1,0
1,-2.1,GO:0045655,regulation of monocyte differentiation,M1,1,0
1,-2.1,GO:0001101,response to acid chemical,M1,1,0
1,-2.2,GO:0010001,glial cell differentiation,M1,1,0
1,-2.1,GO:0072666,establishment of protein localization to vacuole,M1,1,0
1,-2.9,GO:0009314,response to radiation,M1,1,0
1,-3.1,GO:0043484,regulation of RNA splicing,M1,1,0
1,-2.8,GO:0010324,membrane invagination,M1,1,0
1,-3.9,GO:1901661,quinone metabolic process,M1,1,0
1,-3.6,GO:1902075,cellular response to salt,M1,1,0
1,-2.1,GO:0032944,regulation of mononuclear cell proliferation,M1,1,0
1,-3.3,GO:0030041,actin filament polymerization,M1,1,0
1,-5.9,GO:1903305,regulation of regulated secretory pathway,M1,1,0
1,-3.2,GO:0030218,erythrocyte differentiation,M1,1,0
1,-2.4,GO:0014049,positive regulation of glutamate secretion,M1,1,0
1,-2.1,GO:0031589,cell-substrate adhesion,M1,1,0
1,-3.3,GO:0032418,lysosome localization,M1,1,0
1,-2.9,GO:0006790,sulfur compound metabolic process,M1,1,0
1,-2.6,GO:0051438,regulation of ubiquitin-protein transferase activity,M1,1,0
1,-5,GO:0140352,export from cell,M1,1,0
1,-2.7,GO:0009309,amine biosynthetic process,M1,1,0
1,-2.2,GO:0051896,regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,M1,1,0
1,-2.2,GO:0099010,modification of postsynaptic structure,M1,1,0
1,-4.1,GO:0001701,in utero embryonic development,M1,1,0
1,-3.2,GO:0072073,kidney epithelium development,M1,1,0
1,-3.9,GO:0002274,myeloid leukocyte activation,M1,1,0
1,-2.8,GO:0061001,regulation of dendritic spine morphogenesis,M1,1,0
1,-3.8,GO:0007626,locomotory behavior,M1,1,0
1,-2,GO:0032412,regulation of monoatomic ion transmembrane transporter activity,M1,1,0
1,-2.1,GO:0005513,detection of calcium ion,M1,1,0
1,-2.9,GO:0050792,regulation of viral process,M1,1,0
1,-2.4,GO:0106056,regulation of calcineurin-mediated signaling,M1,1,0
1,-6.9,GO:0007264,small GTPase mediated signal transduction,M1,1,0
1,-2.6,GO:1901908,diadenosine hexaphosphate metabolic process,M1,1,0
1,-6.7,GO:1903829,positive regulation of protein localization,M1,1,0
1,-3,GO:0002826,negative regulation of T-helper 1 type immune response,M1,1,0
1,-3.6,GO:0030099,myeloid cell differentiation,M1,1,0
1,-2.6,GO:0098914,membrane repolarization during atrial cardiac muscle cell action potential,M1,1,0
1,-3.5,GO:0048667,cell morphogenesis involved in neuron differentiation,M1,1,0
1,-5.7,GO:0006695,cholesterol biosynthetic process,M1,1,0
1,-3.9,GO:1904356,regulation of telomere maintenance via telomere lengthening,M1,1,0
1,-3,GO:0046639,negative regulation of alpha-beta T cell differentiation,M1,1,0
1,-8,GO:0046390,ribose phosphate biosynthetic process,M1,1,0
1,-2.5,GO:0008089,anterograde axonal transport,M1,1,0
1,-4.1,GO:0030900,forebrain development,M1,1,0
1,-4,GO:1903320,regulation of protein modification by small protein conjugation or removal,M1,1,0
1,-2.1,GO:0006880,intracellular sequestering of iron ion,M1,1,0
1,-2.8,GO:1904667,negative regulation of ubiquitin protein ligase activity,M1,1,0
1,-2.1,GO:0016311,dephosphorylation,M1,1,0
1,-3.3,GO:0060071,"Wnt signaling pathway, planar cell polarity pathway",M1,1,0
